1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,-4.213324878032049,1,1,1,1,1,1,1,1,1,1,-4.213377011802167
1,1,1,1,1,1,1,1,1,1,1,1,-2.674312628573893,1,1,1
1,1,1,77.55705911221139,1,1,-2.407523216285435,1,1,-7.033959334510153,1,1,1,1,1,1
1,1,1,1,1,1,1,-3.18818191497805,1,1,1,1,1,-4.2134291460936275,1,-4.213481280906437
1,1,1,1,1,1,1,1,1,1,1,1,1,-4.213064214033243,1,1
1,1,1,-2.6415376678310567,1,1,1,-2.6416105064358524,1,1,1,-4.213012086359251,1,-2.407659522650538,-4.2131163481649025,-4.213168479849701
1,1,-4.211969582983271,1,1,1,1,-4.207691951034775,-8.17594476468545,1,1,1,1,1,-5.296369279667628,-4.390443916390895
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,-3.4513037638714077,1,-4.45683009695332,1,1,1,1,1,1,-3.3561860984170657,1,1,1,1,-4.456884665799978
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-4.457266663006318,1,1,1,1,1,1,1,-4.4573212362186805
1,1,1,1,1,1,1,-3.356055414161541,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-2.7282395367424974,1,1,1,1,1,1,1,-2.7282768195106923
1,1,1,1,1,1,1,1,1,1,1,1,1,-4.457430384280622,1,1
1,1,-3.1449746716114815,1,1,1,1,1,1,1,1,1,-4.45737580997678,1,1,-3.1450161194126385
1,1,1,1,1,1,-4.457594110466664,1,1,1,1,-3.145099023338655,1,1,1,-4.457648686953532
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,-2.6742758854475586,1,1,1,-2.777552124998052,1,1,1,-2.77743879956695,1,1,1,-2.777589900896446
1,1,1,1,1,1,1,1,1,1,1,1,1,-2.41899181000718,1,1
1,1,1,-2.4189576201082454,1,-4.466497287500675,1,1,1,1,1,1,1,1,1,-4.466551953020205
1,1,1,-3.5264461542054355,1,1,1,1,1,1,1,1,1,1,-2.4078639873491894,-3.526491419119626
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,-3.619688230003673,1,1,1,1,1,1
1,-2.505228949589219,1,1,1,1,1,-2.4077958323505357,1,1,1,1,1,1,1,-2.4078299087093162
1,1,1,-3.6394101783977404,1,1,1,-3.6395029679931494,1,1,1,1,1,1,1,-3.6395493634867844
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,-4.309342028667258,1,1,1,-4.466825285705212,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,-2.4304646943561297,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-2.430670531395289,1,1,1,-5.303217054555103,1,1,1,1
1,-3.3546616924716006,1,-2.690847467886218,1,1,1,1,1,1,1,1,1,1,1,-2.6908843746281383
1,1,1,1,1,1,1,1,1,1,1,-5.1365365529583356,1,1,1,-3.145306284507615
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,-2.776721150785579,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,-71.21415468045693,1,1,1,1,1,1,-2.9520974569227953,1,1,1,-2.952136978272099
1,1,1,1,1,1,-2.808274709313053,1,1,1,1,1,1,1,1,-2.8083127924409768
1,1,1,1,1,-2.808845996221335,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,-2.3601836441355104,1,1,1,1,1,1,1,-2.808388959839335,1,1,1,-2.8084270441097763
