1,0.39620001256296067,1,1,1,0.6073704701408449,1,0.6078784044292602,0.2154362120348255
1,1,1,1,1,1,1,1,1
1,1,0.26102234075247843,1,1,0.5337798611453666,0.5088777621991648,1,1
0.6605854811234604,1,0.5033616791120942,1,0.5898255309893223,0.5428998480336463,1,1,0.29998872032321455
1,1,1,1,1,1,1,1,1
1,0.5739985721572434,1,1,1,0.6118612272755253,1,0.5061255805672117,0.573990052022185
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,0.5085204209643152,1,1,0.7580257576373505,1,1,0.4860021488795081,0.3529175795582504
1,1,1,1,1,1,1,1,1
1,1,0.43678392010749506,1,1,0.7365123502371715,1,1,0.5949519164080324
0.6346936673509271,1,0.5624591826012127,0.6774342463703129,0.572117325283318,0.6606228147604836,1,1,0.6730134659321686
1,1,1,1,1,1,1,1,1
1,0.7599898381232331,0.5843911222319359,1,0.47679239545873414,0.7092186112827636,1,1,0.5949617263412141
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
0.670173189181608,1,0.4959479364902508,1,1,0.43558914581291386,1,1,0.3330100866605199
1,1,1,1,1,1,1,1,1
1,1,0.6389803878184739,1,0.6774406976368519,1,1,0.4015857283624046,1
1,0.5759367211754025,1,1,1,0.3590214717456121,1,0.448556448806269,0.19808197994038879
1,1,1,1,1,1,1,1,1
1,1,0.34903930543117545,0.5014934625696383,1,0.5561181489171146,0.6711531795921619,0.4477791451191703,0.3059245355412009
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
0.5159880521154384,1,1,1,1,0.6103486070995192,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,0.537982439126291,1,1,0.43331260477276057,0.5348369832199787
1,1,1,1,1,1,1,1,1
1,1,0.5202010312862229,1,1,1,1,1,0.5379916794081536
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.5755761132502218,1,1
1,1,1,1,1,1,1,1,1
1,1,0.41166512035634584,1,1,1,1,1,1
0.6274272342713791,1,1,1,1,0.6274011531997483,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.6274086051207948,1,0.6274048791789014,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.5116040529299335,1,1,1,1,0.5349393080833356,0.6083161742836015
1,1,1,1,1,1,1,1,1
1,0.6987827300331358,0.737005927940725,0.6774277949745858,1,1,1,1,0.37847723991204185
1,1,1,1,0.6711696215632346,1,1,0.5450214392255361,0.6440775308004272
1,1,1,1,1,1,1,1,1
1,0.7342950406346187,1,1,0.5758603827241127,1,0.356284286143485,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.526806965733132,1,1,1,1,1,0.5519549082981886
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,0.44330655080582615,0.5183208812751308,1,1,0.5024887915228767,1,0.5024838163734533,1
1,1,1,1,1,1,1,1,1
1,1,1,0.5349207052371503,1,1,1,0.5349160544093214,0.4249016567190309
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,0.741396383764122,1,1,1,1,1,1,0.5303381620908931
1,1,1,1,1,1,1,1,1
1,1,0.5015525883551899,1,1,0.5008907237373952,1,1,0.5015376346711522
1,1,1,1,1,1,0.5321670143241258,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.5755846016642061
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.6988038145569464,1,1,0.7127790694361396,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.7127819416382648,1,1,1,1,1,0.575597333967089
0.6639946425164059,1,1,1,1,1,0.6545554376702123,1,0.6599310327162645
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,0.6545588921073044,1,1,1,0.5772450575570998,0.6157945483519547,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.7625596968584628,1,1,1,1,1,0.536404266042424
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.7370243369274696,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.737026966677526
1,1,1,1,1,1,1,1,0.6951509117787603
1,1,1,1,1,1,1,1,1
1,1,0.6951570087147976,1,1,0.6951478632650143,1,1,0.6951417661460657
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,0.6951204252694214,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.6951173764508081,1,1,0.6951112787221156
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.747339575376673,1,1,0.7473471550946647
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.7473421019746027,1,1,0.6223587303148435
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.6035113090322356
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.6951234740575468,1,1,0.5761510993499579
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.6951295715423345,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.6011312029005653,1,1,0.3522415881827915,0.5941799421160352,1,0.335511825764627
1,1,1,1,1,1,1,1,1
1,1,0.548846407483281,1,1,0.42992001232532295,1,1,0.5196077304369525
1,1,0.5630766578453429,1,0.5654365545582513,1,1,1,0.3601046391007905
1,1,1,1,1,1,1,1,1
1,1,0.6752365667312326,0.6011192366302704,0.49662772621535056,0.35060974593259536,2.208508088659859,1,0.5630985035206406
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,0.6156542874154654,0.4078854078868456,1,1,1,1,0.508904773246961,1
1,1,1,1,1,1,1,1,1
1,0.5878560772795566,0.3367407278693592,1,0.4857174800120293,0.2992228268423839,1,0.43864900635923004,0.3199201199339528
0.6311900822379416,1,0.24661168953477394,1,0.2718547513082735,0.08107227057051587,1,1,0.5002613754374731
1,1,1,1,1,1,1,1,1
0.6343332804537112,0.5992996948222326,0.1836114955309216,0.5642375175528396,0.26238162799880654,0.10078528772501996,1,1,0.25841714065965693
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
0.5649209447741123,1,1,1,1,0.5753803843480088,1,1,0.37137291628109664
1,1,1,1,1,1,1,1,1
1,1,0.44675096629366606,1,1,0.4685006527425172,1,1,0.548302438372727
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.5043906198798123
1,1,0.5000941245864815,1,1,0.7174228327263403,1,1,0.7174256584909817
1,1,1,1,1,1,1,1,1
1,0.5518811468929012,1,1,1,0.35376090972394997,1,1,0.563164033995356
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.5366614909313255,1,0.4806926452631754,0.14735424523921092,1,0.5718268324988209,1
1,1,1,1,1,1,1,1,1
1,1,0.37165621073124383,0.5063094877554584,1,0.4998758686498739,1,1,0.20112484068197295
0.500989337853283,1,0.5631334543274464,1,0.5616589340952769,0.18654449792985617,0.5846577629160092,1,0.35652523804834674
1,1,1,1,1,1,1,1,1
1,0.5363694949715503,0.401983611479631,1,1,0.17952580680670782,1,1,0.4236875531120341
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,0.17143807176564835,1,1,0.536211833404716,0.13702395686014227,1,1,0.3746781847886101
1,1,1,1,1,1,1,1,1
1,1,0.43036970721174406,1,1,0.29252883834473065,1,0.5263143486772434,0.5362025575213337
1,1,0.47964306272095475,1,0.38362332030147783,0.1435904895205346,1,0.5768886341911744,0.5337775300371655
1,1,1,1,1,1,1,1,1
0.5337821922489961,1,1,1,1,0.14068438821129758,1,1,0.5025073407887509
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
0.7444683133222749,1,1,1,0.4215819631593535,0.5484250195152479,1,1,0.43588404092932853
1,1,1,1,1,1,1,1,1
1,1,65.18320346026958,1,1,0.5750295520817607,1,0.5773482082354596,0.5739879219617949
1,0.7458381149230058,1,1,1,1,1,1,0.7365110327923354
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.43507665691838515
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.506717468832321,1,1,0.7244989035675132,1,0.7092171573391363,0.5535613483329251
1,1,1,1,1,1,1,1,1
1,1,0.5721224623442677,1,1,0.677429407839413,1,1,0.48172778136516814
0.7324927858476586,0.6774423104373195,1,0.524325288994026,0.5675617933390446,0.6711614006804432,1,1,0.6389785827113874
1,1,1,1,1,1,1,1,1
1,1,0.671138381115284,0.5043757513382102,1,1,0.5120988870011014,1,0.2816504060932874
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
0.5741946843151209,0.6639492786177909,1,1,0.3013610610934493,1,1,0.50304907315896,0.3627260588286013
1,1,1,1,1,1,1,1,1
1,1,0.6160902734203555,0.5631465601635568,1,0.5474549911485362,1,0.44705693822646153,0.25436575642847
1,1,1,1,1,1,1,0.6103505553540227,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.5879755819892092,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.5379847492140953,1,1,1
1,1,1,1,1,1,1,1,1
0.5380032295007193,1,0.5724728877024561,1,1,0.5879714617153045,1,1,0.5107393144418506
1,0.5534716841522211,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.5755739911201774
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.6274104680777692,1,1,0.5324678037382448
1,1,1,1,1,1,1,1,1
1,1,0.5496343816555765,1,1,0.6947726634981732,1,1,0.6274030161939823
1,1,1,0.6660163333187498,1,0.5349323321032502,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.6947635065143167,1,1,0.2853866328656278,1,1,0.5349369827683025
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,0.5768243935416546,1,1,1,1,1,1,0.6711679774031216
1,1,1,1,1,1,1,1,1
1,1,0.5340566632586728,1,1,0.6018009223899377,1,1,0.535546227602369
1,1,1,1,1,0.6336110754875117,1,0.6158003114007751,1
1,1,1,1,1,1,1,1,1
1,0.5759473226513578,1,0.6018725919526279,1,1,0.5349230306336241,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.7514643363676649,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.36935150372340575,1,1,0.7514618509925226,1,1,0.5364158558184549
1,1,1,1,0.5656296571268387,0.5941205700942328,1,1,0.5015351423468639
1,1,1,1,1,1,1,1,1
1,1,0.5127579919986358,0.762501516711837,1,1,0.5349137289779664,0.5015500961056705,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.5755824795766914
0.6545329829878596,1,1,1,1,1,1,1,0.7127805055407924
1,1,1,1,1,1,1,1,1
1,1,0.5756036999752493,1,1,1,1,0.5755952119431487,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.7225303310345934,1,1,1,1,1,0.6639929624850631
1,1,1,1,1,1,1,1,1
1,0.5757903937383566,1,1,1,1,1,0.6545537104388695,1
1,1,0.6157849430716641,-63.465591570121255,1,1,1,1,0.5772429437718187
1,1,1,1,1,1,1,1,1
0.577247171331812,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.5364019480521642
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.737025651805785
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.7370230220425799
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,0.6951737746601655,1,1,1,1,1,0.695140241847275,0.695149387525698
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.6022419416855425,1,1,0.6951554844891467
1,1,1,1,1,1,1,1,0.6951158520300682
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.6951189008639258
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.7473559978115949,1,0.7473433652640928,1,1,1,0.7473458918241238
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.7473408386787961
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.7473357854324041,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.6035093265788685,1
1,1,1,1,1,1,1,1,1
1,0.6035172563328636,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.5761487197402195
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.6951249984401766,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,0.37307759349824465,1,0.19947388218654724,0.675228447526302,1,0.5177282647111525
1,1,1,1,1,1,1,1,1
1,1,1,86.11018077791162,0.49173838696680583,0.1883212175278779,98.46292053359187,1,0.6011212310340874
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,0.28914344571613315,0.5195144317805652,0.1525991481078852,0.2944917385236826,1,0.41258494482497043
1,1,1,1,1,1,1,1,1
1,1,1,1,0.19673939467159393,0.1286053628348693,1,1,0.38648532687616866
1,1,1,1,0.37117424727576875,0.19065896569111146,0.5404851532420463,0.6567884030201819,0.26576177836377635
1,1,1,1,1,1,1,1,1
1,1,1,0.5130932983733507,0.5717587283748484,0.10167898912501133,1,0.5840037529555002,0.5089023177585499
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,0.23419604032180313,0.3800875954110235,0.056558081424821535,0.25878409734883956,1,0.10311658933598183
1,1,1,1,1,1,1,1,1
1,1,1,1,0.06686525082793845,0.1613350507144697,1,0.11430333770807932,0.15896269949258496
1,1,1,1,0.30237088336274526,0.12517274055989788,1,1,0.405272186785208
1,1,1,1,1,1,1,1,1
1,1,1,0.3263302690287433,1,0.28266610192798836,0.3164125758537313,1,0.5076531506215481
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,0.6458352372664914,0.504626614221803,0.6569795986212968,0.6762887186628073,0.5012842592010198
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.515925067265018,1
1,1,1,1,0.5175445232756121,0.14121980307712673,0.2570361552670539,0.5793352589000065,0.2861610455596607
1,1,1,1,1,1,1,1,1
1,1,1,0.6063299713614759,0.5217430457813491,0.21657918345595709,0.5631618498046049,0.5660094320212774,0.3727888631756199
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,0.484367438882642,0.5536378080739208,0.1276844239848195,0.46405089277357714,1,0.1926933978523372
1,1,1,1,1,1,1,1,1
1,1,1,0.5568481778676942,0.3678215332351299,0.241499299812847,0.563196795546137,0.4914368597402805,0.2376900784024712
1,1,1,0.42803989201654885,1,0.1392728169810195,1,0.21948641125323057,0.5362002385266502
1,1,1,1,1,1,1,1,1
1,1,1,0.5128675442636688,1,0.21135015244566976,0.5917238101525667,1,0.20358348566812162
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,0.42931861400850313,1,0.09385971646850828,1,1,0.22576242524671503
1,1,1,1,1,1,1,1,1
1,1,1,0.5329130020953338,0.3358682231042859,0.20995982304673594,1,0.4468872887834283,0.09833771647716835
1,1,1,0.6156028665635889,1,0.28381948136107094,0.7458368441072263,1,0.5739857918907543
1,1,1,1,1,1,1,1,1
1,1,1,1,0.41836001019132857,0.16861554658518815,1,1,0.5439127460205564
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.24246616994017156,0.6273974271833352,1,0.7365097153409121
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.2560088808383015,0.5043881418205214,1,1
1,1,1,1,1,0.5032649900195807,1,1,0.6326633048954843
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.36198113765294204,0.5043782294594535,1,0.7092157034470677
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.45466707141252627,0.6711663332347878,1,0.6389767775952753
1,1,1,1,1,1,1,1,1
1,1,1,1,0.606157679013098,0.7244727296546795,1,1,0.30936286618827014
1,1,1,0.6103408139742473,1,0.2518441242286117,1,1,0.20617473493417313
1,1,1,1,1,1,1,1,1
1,1,1,0.6253639502253135,0.3560384200176408,0.2574782832615195,0.4008177377524824,0.6160883538608366,0.34064349675480754
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.6103447105562855,1,1,1
1,1,1,1,0.32381874457212506,1,1,1,0.34332106979655425
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.5348323315549764,0.5879735218580429,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.677421343453571,1,1,0.5534694514994787
1,1,1,1,1,1,1,1,1
1,1,1,1,0.6055538986988683,1,1,1,0.5755718689795224
1,1,1,0.5405781305884751,1,1,1,1,0.5496324892500586
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.5928745170557232,0.627423508511597
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,0.5757840305306305,1,0.5757670615099633,0.5729856137096518,0.6639879223265283,0.5115977866268652
1,1,1,1,1,1,1,1,1
1,1,1,1,0.35183963075636293,1,1,1,0.5017364921816417
1,1,1,1,1,0.5229629623521133,0.6157983903969454,1,0.7244038390512353
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.4241450100760281,0.6947619803255168,0.348065436505939,0.7244065949778609
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.7244506865363494
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.7244479310225483,1,1,0.5340923241565326
1,1,1,1,0.6917221046941165,1,1,1,0.5486679236346863
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.6999478034651272,1,1,0.7514630936832676
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.29143907626881793,1,1,0.5006443476458844
1,1,1,1,1,1,1,1,1
1,1,1,0.43051946584322554,1,0.6162355039454173,1,0.741391211626271,0.5008124930355959
1,1,1,1,0.5908692917175558,1,1,1,0.5755803574784788
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.5756015779831392,0.6545312556441378
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.6988008025759556,1,1,0.5755930899085981
1,1,1,1,1,0.737013817664161,1,1,0.5234264556917221
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.7370190773484093,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.5178863534307685
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.679274060197143,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.5364089019881736,1,1,0.5363996300503144
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.536413537887564,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.7370217071511156,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.6951692022210612
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.6951448147206379,1,0.6951539602620214,0.5761713253326269
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.6951143276017062
1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.6951356689050283,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
