1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1.1850586374439744,1,1,1,-2.9448851999108285,1,1,-1.497174096936376,1
1,1,1,87.98733879423534,1,1,1,1,1,1,-2.4235537563785026,-2.2933727999720395,1,-1.2101373662066164,-1.4703822850790857,1
1,86.0485751565822,1,98.83540927202054,1,1,-1.2101417914709605,1,1,1,1,-2.6858422905122814,1,-1.436359022937121,1,1
1,100.38733028310905,1,98.18445345475031,1,1,1,-1.4907656070624735,1,1,-3.330467552225282,-2.627075057200907,1,1,1,-1.8876196694274407
1,1,1,-1.4436942733175024,-2.4029474337712813,-1.1149848511123066,1,-2.368481411030222,-1.4055335099457091,1,1,-2.1548645080836017,-1.1197171275341185,1,1,-2.2245576625474297
1,-1.4359326919241175,1,1,1,-2.182286671942468,1,-1.3491597258709676,1,-1.2090612917102361,1,1,1,-1.1369138316348173,1,-1.2090634998803278
1,1,1,-1.3089795925870853,-2.6726712384856866,1,1,-2.6987679630401007,1,1,1,-1.8579313434259332,1,1,1,-1.3089819015689867
1,1,1,-1.321895075005322,1,-1.321957767050034,1,-1.1851351158728916,1,1,-2.5900274788153066,-1.4818536735566699,1,-2.1174323683416505,1,-2.9533894314673677
1,-1.4055262933523958,1,-2.107451775894044,1,-1.0933081154038367,1,1,1,1,1,-2.537877115262386,1,1,1,-1.4055286988810949
1,1,1,-1.4970439325288993,1,1,1,-1.491170623961368,-1.1000762313441874,1,1,1,1,-1.094030435612245,1,1
1,1,1,-1.2922748035416936,1,1,1,-1.4340737823357206,-1.4978606787782538,1,1,1,1,1,1,-2.4587323878782836
1,-1.8821175722083054,1,1,1,1,1,1,1,1,1,-2.8266218151142817,1,1,1,-1.1997806875193966
1,1,-1.2385686736334485,-1.4956676521047907,1,1,1,-2.8336710345137077,1,1,1,-1.2385731507781408,1,1,1,-1.2174495276498711
1,1,1,-1.0652052916992203,-1.436644088484719,1,1,1,1,1,-1.6961983007176522,1,1,1,1,-1.4997527486447353
1,1,1,1,1,-1.2987573398614642,1,1,1,1,1,1,1,1,1,1
1,1,1,-1.4087301821659002,1,1,1,1,1,-1.2987504435963408,1,1,1,1,1,-1.4087325908984911
1,1,1,-1.4270528856884903,1,-1.9251489723659985,1,1,1,1,1,-2.1820781048223856,1,1,-2.0262650373197904,-1.494127102829808
1,1,1,-1.4436500970796036,-1.1539032457085376,1,1,-1.661365731221446,1,1,1,1,1,1,1,-1.0660707957582058
1,1,1,1,1,-1.217416261452501,1,1,1,1,1,-2.415258008037376,1,1,1,1
1,1,1,-2.776664713738644,1,-1.8282366262200709,1,-1.3198016688690082,1,1,-1.3297400541355526,1,1,1,1,-1.4270067720986843
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,-1.3074284787578812,1,1,1
1,1,1,1,1,-1.1291219220974151,1,1,1,1,1,1,1,1,1,1
-1.4113281946785095,1,1,90.07133707165471,1,1,1,1,-1.1291112765090958,1,1,1,1,1,1,-1.4113306060091155
1,86.48343104729237,1,1,1,1,1,1,1,1,1,1,1,-1.3074307861886674,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.3074261713294022,1
-1.0826240117127528,1,1,1,1,1,1,1,1,1,1,1,-1.3074561680796073,1,1,-1.0826260897781113
1,-1.0544201315883712,1,-1.069176366045951,1,-1.4100288383398516,1,1,-1.411340251355653,1,1,1,1,1,1,-1.0691784352243863
1,1,1,-1.3074238639032307,1,1,1,1,1,1,1,-1.237993442386537,1,1,1,1
1,1,1,-1.4496881278737404,1,1,1,1,1,1,1,1,1,1,1,-1.4989876341027317
1,1,1,-1.482171366950988,1,1,-1.0483808099445688,1,1,1,1,-1.4497224237647501,1,1,1,-1.482173849124837
1,1,1,1,1,1,1,1,-2.0703676535940674,1,1,1,1,1,1,1
1,1,1,-1.1922132856083016,1,1,-1.054440675902681,1,1,1,1,-1.0544365674841538,1,1,1,-1.1922154778237795
1,1,1,1,1,1,-1.1997916864558313,1,1,1,1,1,1,1,1,-1.1997938862497177
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1.4475352242550437,1,1,1,1,1,1,1,-2.322456015815077,1,1,1,1,1,1,-1.192154096619049
1,1,1,1,1,-1.2985688545723917,-1.319845745541483,1,1,1,1,1,1,1,1,1
1,1,1,-1.29856425225816,1,1,1,-2.6275715602267162,1,1,1,1,1,1,1,-1.1065712932085419
1,1,1,1,1,1,1,1,1,1,-1.2986745860454283,1,1,1,1,-1.4837877864128566
1,1,1,-1.0501677819456663,1,1,1,1,1,1,1,-1.4772500007921088,1,1,1,-1.2824368962776316
